Ind_ID,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,birthday_count,employed_days,mobile_phone,work_phone,phone,email_id,family_members,label
5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13812.0,-1114,1,0,0,0,2,0
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20142.0,-3760,1,1,1,0,2,0
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-15556.0,-1327,1,0,0,0,3,0
5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523.0,-5145,1,0,0,0,2,0
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444.0,-663,1,1,1,0,1,0
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140.0,-4119,1,0,0,0,3,0
5150164,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-23643.0,365243,1,0,1,0,1,0
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-22887.0,-2052,1,0,1,0,1,0
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-21216.0,-3641,1,0,0,0,2,0
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418.0,-1678,1,0,1,0,4,0
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-10602.0,-481,1,0,0,0,2,0
5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15973.0,-4603,1,0,0,0,3,0
5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,-19558.0,-1904,1,0,0,0,2,0
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386.0,-888,1,0,0,0,2,0
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467.0,-393,1,0,0,0,3,0
5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11380.0,-1007,1,1,1,0,2,0
5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18805.0,-10688,1,0,1,0,2,0
5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19982.0,-1724,1,0,1,0,2,0
5044478,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16042.389830508475,-2228,1,0,0,0,2,0
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16143.0,-8479,1,0,0,0,3,0
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10756.0,-2180,1,0,1,0,2,0
5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20858.0,365243,1,0,0,0,1,0
5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-17376.0,-1362,1,0,0,0,1,0
5029225,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21406.0,365243,1,0,1,0,2,0
5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,-1876,1,0,0,0,2,0
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-14020.0,-3503,1,0,1,0,2,0
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,2,0
5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,-20763.0,-11389,1,0,1,0,1,0
5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17111.0,-4146,1,0,0,0,1,0
5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10656.0,-926,1,1,1,0,3,0
5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653.0,-5500,1,0,0,1,2,0
5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-14661.0,-5521,1,0,0,0,2,0
5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,-21574.0,-1081,1,0,1,0,2,0
5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643.0,-658,1,0,0,0,1,0
5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11680.0,-3695,1,0,0,0,3,0
5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20970.0,365243,1,0,0,0,2,0
5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,-17011.0,-901,1,0,0,0,2,0
5048305,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,1,0
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-13867.0,-1751,1,0,0,0,1,0
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-13317.0,-3663,1,0,0,0,3,0
5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12340.0,-3334,1,1,0,0,1,0
5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19899.0,-3149,1,1,0,0,2,0
5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774.0,365243,1,0,0,0,2,0
5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11498.0,-4491,1,0,0,0,3,0
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971.0,-1375,1,0,0,1,3,0
5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,-15946.0,365243,1,0,0,0,2,0
5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11688.0,-1162,1,1,0,0,2,0
5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11901.0,-183,1,0,0,1,3,0
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926.0,-500,1,0,0,0,2,0
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13383.0,-489,1,0,1,0,4,0
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795.0,-2450,1,0,0,1,2,0
5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14838.0,-1539,1,0,0,0,5,0
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10662.0,-1556,1,0,0,0,2,0
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,-15203.0,-7095,1,0,0,0,2,0
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897.0,-674,1,0,0,0,2,0
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15461.0,-2605,1,1,1,0,3,0
5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9403.0,-1999,1,1,1,0,3,0
5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17993.0,-555,1,0,0,0,1,0
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17115.0,-4599,1,0,1,0,2,0
5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14017.0,-6488,1,1,1,0,3,0
5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-11344.0,-1054,1,0,0,0,1,0
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954.0,-745,1,0,0,0,4,0
5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,-19054.0,365243,1,0,0,0,2,0
5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22017.0,365243,1,0,1,0,1,0
5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-22501.0,365243,1,0,0,0,1,0
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694.0,-412,1,1,1,0,5,0
5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14495.0,-3505,1,0,1,0,2,0
5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-15113.0,-1585,1,0,0,0,2,0
5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10171.0,-1812,1,1,1,0,1,0
5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14869.0,-6904,1,0,1,0,2,0
5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-14778.0,-2530,1,0,0,0,2,0
5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534.0,-1420,1,0,0,0,3,0
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15344.0,-314,1,0,0,0,2,0
5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136.0,-2441,1,0,0,0,2,0
5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-24166.0,365243,1,0,0,0,2,0
5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-17296.0,365243,1,0,0,0,2,0
5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21149.0,-11884,1,1,0,0,2,0
5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732.0,-4520,1,0,0,0,3,0
5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-11664.0,-460,1,1,1,0,2,0
5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,-18973.0,-3289,1,0,0,0,1,0
5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-10669.0,-1495,1,0,0,0,2,0
5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,-20509.0,-1161,1,0,1,0,2,0
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-13592.0,-3504,1,0,1,1,2,0
5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093,1,0,0,0,1,0
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484.0,-2417,1,1,1,0,2,0
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-15406.0,-1463,1,0,0,0,2,0
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11524.0,-2554,1,0,0,0,3,0
5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-21719.0,365243,1,0,1,0,2,0
5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21310.0,365243,1,0,0,0,2,0
5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,-10240.0,-818,1,1,1,0,1,0
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-16923.0,-2537,1,0,0,0,3,0
5115679,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22442.0,365243,1,0,1,0,2,0
5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-15948.0,-9359,1,0,0,0,3,0
5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-15936.0,-1508,1,0,1,0,2,0
5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,-24261.0,365243,1,0,1,0,2,0
5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096.0,-1344,1,0,1,1,1,0
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18095.0,-10364,1,0,0,0,2,0
5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16507.0,-4331,1,0,0,0,2,0
5024604,F,N,Y,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21982.0,365243,1,0,1,0,1,0
5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,-23290.0,365243,1,0,0,0,1,0
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,-12845.0,-2296,1,1,1,0,2,0
5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-13979.0,-1626,1,0,0,0,3,0
5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-13546.0,-2142,1,0,0,0,1,0
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-16182.0,-3163,1,0,1,0,2,0
5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319.0,-3961,1,1,0,0,2,0
5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16849.0,-2896,1,0,1,0,1,0
5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-12102.0,-1185,1,0,0,0,1,0
5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-11296.0,-1670,1,0,0,0,4,0
5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19103.0,-3670,1,0,0,0,2,0
5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472.0,-1202,1,1,1,0,2,0
5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729.0,-4936,1,1,0,0,2,0
5061773,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21049.0,365243,1,0,0,0,1,0
5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12226.0,-596,1,0,0,0,4,0
5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,-21247.0,-6648,1,0,0,0,2,0
5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21369.0,365243,1,0,1,0,2,0
5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10707.0,-747,1,0,0,0,2,0
5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279.0,-1741,1,0,1,0,2,0
5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,-8893.0,-1615,1,1,0,0,2,0
5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-18340.0,-2052,1,0,0,1,1,0
5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,-23273.0,365243,1,0,1,0,2,0
5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-16042.389830508475,-1444,1,0,0,0,2,0
5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13666.0,-2089,1,1,1,0,3,0
5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,-14612.0,-397,1,0,0,0,4,0
5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961.0,-923,1,1,0,1,2,0
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195.0,-2592,1,0,1,0,1,0
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17575.0,-2234,1,0,1,0,2,0
5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-10028.0,-1618,1,0,0,0,2,0
5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144.0,-825,1,0,0,0,3,0
5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18071.0,-2822,1,0,0,0,1,0
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318.0,-923,1,0,1,1,2,0
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-10192.0,-1600,1,0,0,0,1,0
5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22829.0,-2558,1,0,0,0,1,0
5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15179.0,-991,1,0,0,0,3,0
5022343,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23498.0,365243,1,0,0,0,1,0
5065704,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454.0,365243,1,0,1,0,1,0
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875.0,-2758,1,1,1,0,2,0
5053941,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21100.0,365243,1,0,1,0,1,0
5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11907.0,-2988,1,1,1,1,2,0
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-11176.0,-2904,1,1,0,0,4,0
5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,-19038.0,-73,1,0,1,0,2,0
5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915.0,-3366,1,0,0,0,2,0
5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15438.0,-3377,1,0,0,0,2,0
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11089.0,-3902,1,0,1,0,2,0
5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21694.0,-3202,1,1,0,0,2,0
5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13046.0,-671,1,0,0,0,2,0
5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16165.0,-848,1,1,0,0,2,0
5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-17318.0,-552,1,0,1,0,3,0
5036412,F,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20219.0,365243,1,0,1,0,2,0
5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,-20047.0,-2559,1,0,0,0,2,0
5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,-2361,1,0,0,0,2,0
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-22111.0,-3854,1,0,0,0,2,0
5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13153.0,-1182,1,0,0,0,2,0
5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19890.0,-2384,1,1,0,0,1,0
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421.0,-8230,1,0,0,0,2,0
5117182,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20570.0,365243,1,0,0,0,2,0
5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,-12788.0,-531,1,1,1,0,1,0
5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093.0,-2493,1,0,0,0,3,0
5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16273.0,-2362,1,1,0,0,2,0
5068692,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11819.0,-962,1,0,0,0,1,0
5085780,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17995.0,-4034,1,0,0,0,2,0
5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728.0,-1619,1,1,1,0,3,0
5046093,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23596.0,365243,1,0,0,0,1,0
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,-14595.0,-2143,1,0,0,0,4,0
5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-13271.0,-1569,1,0,0,0,2,0
5053173,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712.0,-2393,1,0,0,0,2,0
5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-11121.0,-2565,1,0,0,0,4,0
5036996,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21117.0,365243,1,0,1,0,1,0
5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10072.0,-1101,1,1,1,0,1,0
5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8401.0,-450,1,0,0,1,1,0
5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15368.0,-5496,1,1,1,0,4,0
5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463.0,-2319,1,0,0,0,2,0
5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098.0,-2257,1,0,0,0,2,0
5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17947.0,-191,1,0,0,0,3,0
5066465,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16211.0,-1406,1,0,0,0,1,0
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-22398.0,-3506,1,0,0,0,2,0
5117551,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930.0,-2865,1,1,1,0,3,0
5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10177.0,-2339,1,0,1,0,2,0
5028802,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15766.0,-1086,1,0,0,0,4,0
5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14143.0,-2072,1,0,0,0,1,0
5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-20075.0,-7013,1,1,1,0,2,0
5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-13868.0,-3008,1,1,0,0,3,0
5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20998.0,-2932,1,0,1,0,3,0
5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751,1,0,0,0,2,0
5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-17280.0,-565,1,1,0,0,4,0
5094884,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10363.0,-1282,1,0,0,0,1,0
5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18029.0,-3902,1,1,0,0,2,0
5033966,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15103.0,-3154,1,0,0,0,2,0
5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218.0,-1539,1,0,0,0,2,0
5035866,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17656.0,-1225,1,0,0,0,2,0
5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,-15373.0,-2333,1,0,0,0,3,0
5126503,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20977.0,365243,1,0,1,0,2,0
5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438.0,-235,1,0,0,0,3,0
5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080.0,-1869,1,0,1,0,2,0
5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-19598.0,-11940,1,0,1,0,2,0
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,-16833.0,-3515,1,0,0,1,3,0
5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-15256.0,-3291,1,0,0,0,1,0
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-16962.0,-407,1,0,1,1,3,0
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591.0,-3246,1,0,0,0,3,0
5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,-24662.0,365243,1,0,0,0,2,0
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,-9956.0,-444,1,0,0,0,3,0
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10569.0,-226,1,1,1,0,1,0
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12048.0,-1923,1,1,1,0,3,0
5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24346.0,365243,1,0,0,0,2,0
5048448,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16042.389830508475,365243,1,0,0,0,2,0
5053293,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20382.0,365243,1,0,0,0,2,0
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12462.0,-279,1,1,0,0,4,0
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249.0,-1661,1,1,1,0,2,0
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,-1458,1,0,0,0,3,0
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23018.0,365243,1,0,0,0,1,0
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12260.0,-896,1,0,0,0,1,0
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675.0,-1328,1,0,0,0,3,0
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19124.0,-670,1,0,0,0,1,0
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,-2533,1,0,0,0,2,0
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136.0,-7400,1,1,1,0,2,0
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22129.0,365243,1,0,0,0,2,0
5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15036.0,-3339,1,0,0,0,1,0
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368.0,-1259,1,1,0,0,2,0
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099.0,-1866,1,0,1,0,1,0
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,-1570,1,0,0,0,2,0
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585.0,-235,1,0,0,0,2,0
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12406.0,-265,1,0,0,1,4,0
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13816.0,-1870,1,0,0,0,2,0
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030.0,-2540,1,1,0,0,4,0
